municipio,cve_mun,estado,anio,feminicidios,municipio_texto,mun_id_nombre
Teteles De Avila Castillo,21173,Puebla,2021,0,Teteles De Avila Castillo,21173 – Teteles De Avila Castillo
Teteles De Avila Castillo,21173,Puebla,2022,0,Teteles De Avila Castillo,21173 – Teteles De Avila Castillo
Teteles De Avila Castillo,21173,Puebla,2023,0,Teteles De Avila Castillo,21173 – Teteles De Avila Castillo
Teteles De Avila Castillo,21173,Puebla,2024,0,Teteles De Avila Castillo,21173 – Teteles De Avila Castillo
Teteles De Avila Castillo,21173,Puebla,2025,0,Teteles De Avila Castillo,21173 – Teteles De Avila Castillo
Teziutlán,21174,Puebla,2015,0,Teziutlán,21174 – Teziutlán
Teziutlán,21174,Puebla,2016,0,Teziutlán,21174 – Teziutlán
Teziutlán,21174,Puebla,2017,0,Teziutlán,21174 – Teziutlán
Teziutlán,21174,Puebla,2018,1,Teziutlán,21174 – Teziutlán
Teziutlán,21174,Puebla,2019,1,Teziutlán,21174 – Teziutlán
Teziutlán,21174,Puebla,2020,0,Teziutlán,21174 – Teziutlán
Teziutlán,21174,Puebla,2021,0,Teziutlán,21174 – Teziutlán
Teziutlán,21174,Puebla,2022,0,Teziutlán,21174 – Teziutlán
Teziutlán,21174,Puebla,2023,0,Teziutlán,21174 – Teziutlán
Teziutlán,21174,Puebla,2024,1,Teziutlán,21174 – Teziutlán
Teziutlán,21174,Puebla,2025,0,Teziutlán,21174 – Teziutlán
Tianguismanalco,21175,Puebla,2015,0,Tianguismanalco,21175 – Tianguismanalco
Tianguismanalco,21175,Puebla,2016,0,Tianguismanalco,21175 – Tianguismanalco
Tianguismanalco,21175,Puebla,2017,0,Tianguismanalco,21175 – Tianguismanalco
Tianguismanalco,21175,Puebla,2018,0,Tianguismanalco,21175 – Tianguismanalco
Tianguismanalco,21175,Puebla,2019,0,Tianguismanalco,21175 – Tianguismanalco
Tianguismanalco,21175,Puebla,2020,0,Tianguismanalco,21175 – Tianguismanalco
Tianguismanalco,21175,Puebla,2021,0,Tianguismanalco,21175 – Tianguismanalco
Tianguismanalco,21175,Puebla,2022,0,Tianguismanalco,21175 – Tianguismanalco
Tianguismanalco,21175,Puebla,2023,1,Tianguismanalco,21175 – Tianguismanalco
Tianguismanalco,21175,Puebla,2024,1,Tianguismanalco,21175 – Tianguismanalco
Tianguismanalco,21175,Puebla,2025,0,Tianguismanalco,21175 – Tianguismanalco
Tilapa,21176,Puebla,2015,0,Tilapa,21176 – Tilapa
Tilapa,21176,Puebla,2016,0,Tilapa,21176 – Tilapa
Tilapa,21176,Puebla,2017,0,Tilapa,21176 – Tilapa
Tilapa,21176,Puebla,2018,0,Tilapa,21176 – Tilapa
Tilapa,21176,Puebla,2019,0,Tilapa,21176 – Tilapa
Tilapa,21176,Puebla,2020,0,Tilapa,21176 – Tilapa
Tilapa,21176,Puebla,2021,0,Tilapa,21176 – Tilapa
Tilapa,21176,Puebla,2022,0,Tilapa,21176 – Tilapa
Tilapa,21176,Puebla,2023,0,Tilapa,21176 – Tilapa
Tilapa,21176,Puebla,2024,0,Tilapa,21176 – Tilapa
Tilapa,21176,Puebla,2025,0,Tilapa,21176 – Tilapa
Tlacotepec De Benito Juárez,21177,Puebla,2015,0,Tlacotepec De Benito Juárez,21177 – Tlacotepec De Benito Juárez
Tlacotepec De Benito Juárez,21177,Puebla,2016,0,Tlacotepec De Benito Juárez,21177 – Tlacotepec De Benito Juárez
Tlacotepec De Benito Juárez,21177,Puebla,2017,0,Tlacotepec De Benito Juárez,21177 – Tlacotepec De Benito Juárez
Tlacotepec De Benito Juárez,21177,Puebla,2018,0,Tlacotepec De Benito Juárez,21177 – Tlacotepec De Benito Juárez
Tlacotepec De Benito Juárez,21177,Puebla,2019,2,Tlacotepec De Benito Juárez,21177 – Tlacotepec De Benito Juárez
Tlacotepec De Benito Juárez,21177,Puebla,2020,0,Tlacotepec De Benito Juárez,21177 – Tlacotepec De Benito Juárez
Tlacotepec De Benito Juárez,21177,Puebla,2021,0,Tlacotepec De Benito Juárez,21177 – Tlacotepec De Benito Juárez
Tlacotepec De Benito Juárez,21177,Puebla,2022,0,Tlacotepec De Benito Juárez,21177 – Tlacotepec De Benito Juárez
Tlacotepec De Benito Juárez,21177,Puebla,2023,0,Tlacotepec De Benito Juárez,21177 – Tlacotepec De Benito Juárez
Tlacotepec De Benito Juárez,21177,Puebla,2024,0,Tlacotepec De Benito Juárez,21177 – Tlacotepec De Benito Juárez
Tlacotepec De Benito Juárez,21177,Puebla,2025,1,Tlacotepec De Benito Juárez,21177 – Tlacotepec De Benito Juárez
Tlacuilotepec,21178,Puebla,2015,0,Tlacuilotepec,21178 – Tlacuilotepec
Tlacuilotepec,21178,Puebla,2016,0,Tlacuilotepec,21178 – Tlacuilotepec
Tlacuilotepec,21178,Puebla,2017,0,Tlacuilotepec,21178 – Tlacuilotepec
Tlacuilotepec,21178,Puebla,2018,0,Tlacuilotepec,21178 – Tlacuilotepec
Tlacuilotepec,21178,Puebla,2019,0,Tlacuilotepec,21178 – Tlacuilotepec
Tlacuilotepec,21178,Puebla,2020,0,Tlacuilotepec,21178 – Tlacuilotepec
Tlacuilotepec,21178,Puebla,2021,0,Tlacuilotepec,21178 – Tlacuilotepec
Tlacuilotepec,21178,Puebla,2022,0,Tlacuilotepec,21178 – Tlacuilotepec
Tlacuilotepec,21178,Puebla,2023,0,Tlacuilotepec,21178 – Tlacuilotepec
Tlacuilotepec,21178,Puebla,2024,0,Tlacuilotepec,21178 – Tlacuilotepec
Tlacuilotepec,21178,Puebla,2025,0,Tlacuilotepec,21178 – Tlacuilotepec
Tlachichuca,21179,Puebla,2015,0,Tlachichuca,21179 – Tlachichuca
Tlachichuca,21179,Puebla,2016,0,Tlachichuca,21179 – Tlachichuca
Tlachichuca,21179,Puebla,2017,0,Tlachichuca,21179 – Tlachichuca
Tlachichuca,21179,Puebla,2018,0,Tlachichuca,21179 – Tlachichuca
Tlachichuca,21179,Puebla,2019,0,Tlachichuca,21179 – Tlachichuca
Tlachichuca,21179,Puebla,2020,0,Tlachichuca,21179 – Tlachichuca
Tlachichuca,21179,Puebla,2021,1,Tlachichuca,21179 – Tlachichuca
Tlachichuca,21179,Puebla,2022,0,Tlachichuca,21179 – Tlachichuca
Tlachichuca,21179,Puebla,2023,0,Tlachichuca,21179 – Tlachichuca
Tlachichuca,21179,Puebla,2024,0,Tlachichuca,21179 – Tlachichuca
Tlachichuca,21179,Puebla,2025,0,Tlachichuca,21179 – Tlachichuca
Tlahuapan,21180,Puebla,2015,0,Tlahuapan,21180 – Tlahuapan
Tlahuapan,21180,Puebla,2016,0,Tlahuapan,21180 – Tlahuapan
Tlahuapan,21180,Puebla,2017,0,Tlahuapan,21180 – Tlahuapan
Tlahuapan,21180,Puebla,2018,0,Tlahuapan,21180 – Tlahuapan
Tlahuapan,21180,Puebla,2019,0,Tlahuapan,21180 – Tlahuapan
Tlahuapan,21180,Puebla,2020,0,Tlahuapan,21180 – Tlahuapan
Tlahuapan,21180,Puebla,2021,0,Tlahuapan,21180 – Tlahuapan
Tlahuapan,21180,Puebla,2022,0,Tlahuapan,21180 – Tlahuapan
Tlahuapan,21180,Puebla,2023,0,Tlahuapan,21180 – Tlahuapan
Tlahuapan,21180,Puebla,2024,0,Tlahuapan,21180 – Tlahuapan
Tlahuapan,21180,Puebla,2025,0,Tlahuapan,21180 – Tlahuapan
Tlaltenango,21181,Puebla,2015,0,Tlaltenango,21181 – Tlaltenango
Tlaltenango,21181,Puebla,2016,0,Tlaltenango,21181 – Tlaltenango
Tlaltenango,21181,Puebla,2017,0,Tlaltenango,21181 – Tlaltenango
Tlaltenango,21181,Puebla,2018,0,Tlaltenango,21181 – Tlaltenango
Tlaltenango,21181,Puebla,2019,1,Tlaltenango,21181 – Tlaltenango
Tlaltenango,21181,Puebla,2020,0,Tlaltenango,21181 – Tlaltenango
Tlaltenango,21181,Puebla,2021,0,Tlaltenango,21181 – Tlaltenango
Tlaltenango,21181,Puebla,2022,0,Tlaltenango,21181 – Tlaltenango
Tlaltenango,21181,Puebla,2023,0,Tlaltenango,21181 – Tlaltenango
Tlaltenango,21181,Puebla,2024,0,Tlaltenango,21181 – Tlaltenango
Tlaltenango,21181,Puebla,2025,0,Tlaltenango,21181 – Tlaltenango
Tlanepantla,21182,Puebla,2015,0,Tlanepantla,21182 – Tlanepantla
Tlanepantla,21182,Puebla,2016,0,Tlanepantla,21182 – Tlanepantla
Tlanepantla,21182,Puebla,2017,0,Tlanepantla,21182 – Tlanepantla
Tlanepantla,21182,Puebla,2018,0,Tlanepantla,21182 – Tlanepantla
Tlanepantla,21182,Puebla,2019,0,Tlanepantla,21182 – Tlanepantla
Tlanepantla,21182,Puebla,2020,0,Tlanepantla,21182 – Tlanepantla
Tlanepantla,21182,Puebla,2021,0,Tlanepantla,21182 – Tlanepantla
Tlanepantla,21182,Puebla,2022,0,Tlanepantla,21182 – Tlanepantla
Tlanepantla,21182,Puebla,2023,0,Tlanepantla,21182 – Tlanepantla
Tlanepantla,21182,Puebla,2024,0,Tlanepantla,21182 – Tlanepantla
Tlanepantla,21182,Puebla,2025,0,Tlanepantla,21182 – Tlanepantla
Tlaola,21183,Puebla,2015,0,Tlaola,21183 – Tlaola
Tlaola,21183,Puebla,2016,0,Tlaola,21183 – Tlaola
Tlaola,21183,Puebla,2017,0,Tlaola,21183 – Tlaola
Tlaola,21183,Puebla,2018,0,Tlaola,21183 – Tlaola
Tlaola,21183,Puebla,2019,2,Tlaola,21183 – Tlaola
Tlaola,21183,Puebla,2020,0,Tlaola,21183 – Tlaola
Tlaola,21183,Puebla,2021,0,Tlaola,21183 – Tlaola
Tlaola,21183,Puebla,2022,0,Tlaola,21183 – Tlaola
Tlaola,21183,Puebla,2023,0,Tlaola,21183 – Tlaola
Tlaola,21183,Puebla,2024,0,Tlaola,21183 – Tlaola
Tlaola,21183,Puebla,2025,0,Tlaola,21183 – Tlaola
Tlapacoya,21184,Puebla,2015,0,Tlapacoya,21184 – Tlapacoya
Tlapacoya,21184,Puebla,2016,0,Tlapacoya,21184 – Tlapacoya
Tlapacoya,21184,Puebla,2017,0,Tlapacoya,21184 – Tlapacoya
Tlapacoya,21184,Puebla,2018,0,Tlapacoya,21184 – Tlapacoya
Tlapacoya,21184,Puebla,2019,0,Tlapacoya,21184 – Tlapacoya
Tlapacoya,21184,Puebla,2020,0,Tlapacoya,21184 – Tlapacoya
Tlapacoya,21184,Puebla,2021,0,Tlapacoya,21184 – Tlapacoya
Tlapacoya,21184,Puebla,2022,0,Tlapacoya,21184 – Tlapacoya
Tlapacoya,21184,Puebla,2023,0,Tlapacoya,21184 – Tlapacoya
Tlapacoya,21184,Puebla,2024,0,Tlapacoya,21184 – Tlapacoya
Tlapacoya,21184,Puebla,2025,0,Tlapacoya,21184 – Tlapacoya
Tlapanalá,21185,Puebla,2015,0,Tlapanalá,21185 – Tlapanalá
Tlapanalá,21185,Puebla,2016,0,Tlapanalá,21185 – Tlapanalá
Tlapanalá,21185,Puebla,2017,0,Tlapanalá,21185 – Tlapanalá
Tlapanalá,21185,Puebla,2018,0,Tlapanalá,21185 – Tlapanalá
Tlapanalá,21185,Puebla,2019,0,Tlapanalá,21185 – Tlapanalá
Tlapanalá,21185,Puebla,2020,0,Tlapanalá,21185 – Tlapanalá
Tlapanalá,21185,Puebla,2021,0,Tlapanalá,21185 – Tlapanalá
Tlapanalá,21185,Puebla,2022,0,Tlapanalá,21185 – Tlapanalá
Tlapanalá,21185,Puebla,2023,0,Tlapanalá,21185 – Tlapanalá
Tlapanalá,21185,Puebla,2024,0,Tlapanalá,21185 – Tlapanalá
Tlapanalá,21185,Puebla,2025,0,Tlapanalá,21185 – Tlapanalá
Tlatlauquitepec,21186,Puebla,2015,0,Tlatlauquitepec,21186 – Tlatlauquitepec
Tlatlauquitepec,21186,Puebla,2016,0,Tlatlauquitepec,21186 – Tlatlauquitepec
Tlatlauquitepec,21186,Puebla,2017,0,Tlatlauquitepec,21186 – Tlatlauquitepec
Tlatlauquitepec,21186,Puebla,2018,0,Tlatlauquitepec,21186 – Tlatlauquitepec
Tlatlauquitepec,21186,Puebla,2019,0,Tlatlauquitepec,21186 – Tlatlauquitepec
Tlatlauquitepec,21186,Puebla,2020,0,Tlatlauquitepec,21186 – Tlatlauquitepec
Tlatlauquitepec,21186,Puebla,2021,0,Tlatlauquitepec,21186 – Tlatlauquitepec
Tlatlauquitepec,21186,Puebla,2022,1,Tlatlauquitepec,21186 – Tlatlauquitepec
Tlatlauquitepec,21186,Puebla,2023,0,Tlatlauquitepec,21186 – Tlatlauquitepec
Tlatlauquitepec,21186,Puebla,2024,0,Tlatlauquitepec,21186 – Tlatlauquitepec
Tlatlauquitepec,21186,Puebla,2025,1,Tlatlauquitepec,21186 – Tlatlauquitepec
Tlaxco,21187,Puebla,2015,0,Tlaxco,21187 – Tlaxco
Tlaxco,21187,Puebla,2016,0,Tlaxco,21187 – Tlaxco
Tlaxco,21187,Puebla,2017,0,Tlaxco,21187 – Tlaxco
Tlaxco,21187,Puebla,2018,0,Tlaxco,21187 – Tlaxco
Tlaxco,21187,Puebla,2019,0,Tlaxco,21187 – Tlaxco
Tlaxco,21187,Puebla,2020,0,Tlaxco,21187 – Tlaxco
Tlaxco,21187,Puebla,2021,0,Tlaxco,21187 – Tlaxco
Tlaxco,21187,Puebla,2022,0,Tlaxco,21187 – Tlaxco
Tlaxco,21187,Puebla,2023,0,Tlaxco,21187 – Tlaxco
Tlaxco,21187,Puebla,2024,1,Tlaxco,21187 – Tlaxco
Tlaxco,21187,Puebla,2025,0,Tlaxco,21187 – Tlaxco
Tochimilco,21188,Puebla,2015,0,Tochimilco,21188 – Tochimilco
Tochimilco,21188,Puebla,2016,0,Tochimilco,21188 – Tochimilco
Tochimilco,21188,Puebla,2017,0,Tochimilco,21188 – Tochimilco
Tochimilco,21188,Puebla,2018,0,Tochimilco,21188 – Tochimilco
Tochimilco,21188,Puebla,2019,0,Tochimilco,21188 – Tochimilco
Tochimilco,21188,Puebla,2020,0,Tochimilco,21188 – Tochimilco
Tochimilco,21188,Puebla,2021,0,Tochimilco,21188 – Tochimilco
Tochimilco,21188,Puebla,2022,0,Tochimilco,21188 – Tochimilco
Tochimilco,21188,Puebla,2023,0,Tochimilco,21188 – Tochimilco
Tochimilco,21188,Puebla,2024,0,Tochimilco,21188 – Tochimilco
Tochimilco,21188,Puebla,2025,0,Tochimilco,21188 – Tochimilco
Tochtepec,21189,Puebla,2015,0,Tochtepec,21189 – Tochtepec
Tochtepec,21189,Puebla,2016,0,Tochtepec,21189 – Tochtepec
Tochtepec,21189,Puebla,2017,0,Tochtepec,21189 – Tochtepec
Tochtepec,21189,Puebla,2018,0,Tochtepec,21189 – Tochtepec
Tochtepec,21189,Puebla,2019,0,Tochtepec,21189 – Tochtepec
Tochtepec,21189,Puebla,2020,0,Tochtepec,21189 – Tochtepec
Tochtepec,21189,Puebla,2021,0,Tochtepec,21189 – Tochtepec
Tochtepec,21189,Puebla,2022,0,Tochtepec,21189 – Tochtepec
Tochtepec,21189,Puebla,2023,0,Tochtepec,21189 – Tochtepec
Tochtepec,21189,Puebla,2024,0,Tochtepec,21189 – Tochtepec
Tochtepec,21189,Puebla,2025,0,Tochtepec,21189 – Tochtepec
Totoltepec De Guerrero,21190,Puebla,2015,0,Totoltepec De Guerrero,21190 – Totoltepec De Guerrero
Totoltepec De Guerrero,21190,Puebla,2016,0,Totoltepec De Guerrero,21190 – Totoltepec De Guerrero
Totoltepec De Guerrero,21190,Puebla,2017,0,Totoltepec De Guerrero,21190 – Totoltepec De Guerrero
Totoltepec De Guerrero,21190,Puebla,2018,0,Totoltepec De Guerrero,21190 – Totoltepec De Guerrero
Totoltepec De Guerrero,21190,Puebla,2019,0,Totoltepec De Guerrero,21190 – Totoltepec De Guerrero
Totoltepec De Guerrero,21190,Puebla,2020,0,Totoltepec De Guerrero,21190 – Totoltepec De Guerrero
Totoltepec De Guerrero,21190,Puebla,2021,0,Totoltepec De Guerrero,21190 – Totoltepec De Guerrero
Totoltepec De Guerrero,21190,Puebla,2022,0,Totoltepec De Guerrero,21190 – Totoltepec De Guerrero
Totoltepec De Guerrero,21190,Puebla,2023,1,Totoltepec De Guerrero,21190 – Totoltepec De Guerrero
Totoltepec De Guerrero,21190,Puebla,2024,0,Totoltepec De Guerrero,21190 – Totoltepec De Guerrero
Totoltepec De Guerrero,21190,Puebla,2025,0,Totoltepec De Guerrero,21190 – Totoltepec De Guerrero
Tulcingo,21191,Puebla,2015,0,Tulcingo,21191 – Tulcingo
Tulcingo,21191,Puebla,2016,0,Tulcingo,21191 – Tulcingo
Tulcingo,21191,Puebla,2017,0,Tulcingo,21191 – Tulcingo
Tulcingo,21191,Puebla,2018,0,Tulcingo,21191 – Tulcingo
Tulcingo,21191,Puebla,2019,0,Tulcingo,21191 – Tulcingo
Tulcingo,21191,Puebla,2020,1,Tulcingo,21191 – Tulcingo
Tulcingo,21191,Puebla,2021,0,Tulcingo,21191 – Tulcingo
Tulcingo,21191,Puebla,2022,0,Tulcingo,21191 – Tulcingo
Tulcingo,21191,Puebla,2023,0,Tulcingo,21191 – Tulcingo
Tulcingo,21191,Puebla,2024,0,Tulcingo,21191 – Tulcingo
Tulcingo,21191,Puebla,2025,0,Tulcingo,21191 – Tulcingo
Tuzamapan De Galeana,21192,Puebla,2015,0,Tuzamapan De Galeana,21192 – Tuzamapan De Galeana
Tuzamapan De Galeana,21192,Puebla,2016,0,Tuzamapan De Galeana,21192 – Tuzamapan De Galeana
Tuzamapan De Galeana,21192,Puebla,2017,0,Tuzamapan De Galeana,21192 – Tuzamapan De Galeana
Tuzamapan De Galeana,21192,Puebla,2018,0,Tuzamapan De Galeana,21192 – Tuzamapan De Galeana
Tuzamapan De Galeana,21192,Puebla,2019,0,Tuzamapan De Galeana,21192 – Tuzamapan De Galeana
Tuzamapan De Galeana,21192,Puebla,2020,0,Tuzamapan De Galeana,21192 – Tuzamapan De Galeana
Tuzamapan De Galeana,21192,Puebla,2021,0,Tuzamapan De Galeana,21192 – Tuzamapan De Galeana
Tuzamapan De Galeana,21192,Puebla,2022,0,Tuzamapan De Galeana,21192 – Tuzamapan De Galeana
Tuzamapan De Galeana,21192,Puebla,2023,0,Tuzamapan De Galeana,21192 – Tuzamapan De Galeana
Tuzamapan De Galeana,21192,Puebla,2024,0,Tuzamapan De Galeana,21192 – Tuzamapan De Galeana
Tuzamapan De Galeana,21192,Puebla,2025,1,Tuzamapan De Galeana,21192 – Tuzamapan De Galeana
Tzicatlacoyan,21193,Puebla,2015,0,Tzicatlacoyan,21193 – Tzicatlacoyan
Tzicatlacoyan,21193,Puebla,2016,0,Tzicatlacoyan,21193 – Tzicatlacoyan
Tzicatlacoyan,21193,Puebla,2017,0,Tzicatlacoyan,21193 – Tzicatlacoyan
Tzicatlacoyan,21193,Puebla,2018,0,Tzicatlacoyan,21193 – Tzicatlacoyan
Tzicatlacoyan,21193,Puebla,2019,0,Tzicatlacoyan,21193 – Tzicatlacoyan
Tzicatlacoyan,21193,Puebla,2020,0,Tzicatlacoyan,21193 – Tzicatlacoyan
Tzicatlacoyan,21193,Puebla,2021,0,Tzicatlacoyan,21193 – Tzicatlacoyan
Tzicatlacoyan,21193,Puebla,2022,0,Tzicatlacoyan,21193 – Tzicatlacoyan
Tzicatlacoyan,21193,Puebla,2023,0,Tzicatlacoyan,21193 – Tzicatlacoyan
Tzicatlacoyan,21193,Puebla,2024,0,Tzicatlacoyan,21193 – Tzicatlacoyan
Tzicatlacoyan,21193,Puebla,2025,0,Tzicatlacoyan,21193 – Tzicatlacoyan
Venustiano Carranza,21194,Puebla,2015,0,Venustiano Carranza,21194 – Venustiano Carranza
Venustiano Carranza,21194,Puebla,2016,0,Venustiano Carranza,21194 – Venustiano Carranza
Venustiano Carranza,21194,Puebla,2017,0,Venustiano Carranza,21194 – Venustiano Carranza
Venustiano Carranza,21194,Puebla,2018,0,Venustiano Carranza,21194 – Venustiano Carranza
Venustiano Carranza,21194,Puebla,2019,0,Venustiano Carranza,21194 – Venustiano Carranza
Venustiano Carranza,21194,Puebla,2020,0,Venustiano Carranza,21194 – Venustiano Carranza
Venustiano Carranza,21194,Puebla,2021,0,Venustiano Carranza,21194 – Venustiano Carranza
Venustiano Carranza,21194,Puebla,2022,1,Venustiano Carranza,21194 – Venustiano Carranza
Venustiano Carranza,21194,Puebla,2023,0,Venustiano Carranza,21194 – Venustiano Carranza
Venustiano Carranza,21194,Puebla,2024,1,Venustiano Carranza,21194 – Venustiano Carranza
Venustiano Carranza,21194,Puebla,2025,1,Venustiano Carranza,21194 – Venustiano Carranza
Vicente Guerrero,21195,Puebla,2015,0,Vicente Guerrero,21195 – Vicente Guerrero
Vicente Guerrero,21195,Puebla,2016,0,Vicente Guerrero,21195 – Vicente Guerrero
Vicente Guerrero,21195,Puebla,2017,1,Vicente Guerrero,21195 – Vicente Guerrero
Vicente Guerrero,21195,Puebla,2018,0,Vicente Guerrero,21195 – Vicente Guerrero
Vicente Guerrero,21195,Puebla,2019,0,Vicente Guerrero,21195 – Vicente Guerrero
Vicente Guerrero,21195,Puebla,2020,0,Vicente Guerrero,21195 – Vicente Guerrero
Vicente Guerrero,21195,Puebla,2021,0,Vicente Guerrero,21195 – Vicente Guerrero
Vicente Guerrero,21195,Puebla,2022,0,Vicente Guerrero,21195 – Vicente Guerrero
Vicente Guerrero,21195,Puebla,2023,0,Vicente Guerrero,21195 – Vicente Guerrero
Vicente Guerrero,21195,Puebla,2024,0,Vicente Guerrero,21195 – Vicente Guerrero
Vicente Guerrero,21195,Puebla,2025,0,Vicente Guerrero,21195 – Vicente Guerrero
Xayacatlán De Bravo,21196,Puebla,2015,0,Xayacatlán De Bravo,21196 – Xayacatlán De Bravo
Xayacatlán De Bravo,21196,Puebla,2016,0,Xayacatlán De Bravo,21196 – Xayacatlán De Bravo
Xayacatlán De Bravo,21196,Puebla,2017,0,Xayacatlán De Bravo,21196 – Xayacatlán De Bravo
Xayacatlán De Bravo,21196,Puebla,2018,1,Xayacatlán De Bravo,21196 – Xayacatlán De Bravo
Xayacatlán De Bravo,21196,Puebla,2019,0,Xayacatlán De Bravo,21196 – Xayacatlán De Bravo
Xayacatlán De Bravo,21196,Puebla,2020,0,Xayacatlán De Bravo,21196 – Xayacatlán De Bravo
Xayacatlán De Bravo,21196,Puebla,2021,0,Xayacatlán De Bravo,21196 – Xayacatlán De Bravo
Xayacatlán De Bravo,21196,Puebla,2022,0,Xayacatlán De Bravo,21196 – Xayacatlán De Bravo
Xayacatlán De Bravo,21196,Puebla,2023,0,Xayacatlán De Bravo,21196 – Xayacatlán De Bravo
Xayacatlán De Bravo,21196,Puebla,2024,0,Xayacatlán De Bravo,21196 – Xayacatlán De Bravo
Xayacatlán De Bravo,21196,Puebla,2025,0,Xayacatlán De Bravo,21196 – Xayacatlán De Bravo
Xicotepec,21197,Puebla,2015,0,Xicotepec,21197 – Xicotepec
Xicotepec,21197,Puebla,2016,0,Xicotepec,21197 – Xicotepec
Xicotepec,21197,Puebla,2017,1,Xicotepec,21197 – Xicotepec
Xicotepec,21197,Puebla,2018,1,Xicotepec,21197 – Xicotepec
Xicotepec,21197,Puebla,2019,0,Xicotepec,21197 – Xicotepec
Xicotepec,21197,Puebla,2020,1,Xicotepec,21197 – Xicotepec
Xicotepec,21197,Puebla,2021,1,Xicotepec,21197 – Xicotepec
Xicotepec,21197,Puebla,2022,1,Xicotepec,21197 – Xicotepec
Xicotepec,21197,Puebla,2023,0,Xicotepec,21197 – Xicotepec
Xicotepec,21197,Puebla,2024,2,Xicotepec,21197 – Xicotepec
Xicotepec,21197,Puebla,2025,2,Xicotepec,21197 – Xicotepec
Xicotlán,21198,Puebla,2015,0,Xicotlán,21198 – Xicotlán
Xicotlán,21198,Puebla,2016,0,Xicotlán,21198 – Xicotlán
Xicotlán,21198,Puebla,2017,0,Xicotlán,21198 – Xicotlán
Xicotlán,21198,Puebla,2018,0,Xicotlán,21198 – Xicotlán
Xicotlán,21198,Puebla,2019,0,Xicotlán,21198 – Xicotlán
Xicotlán,21198,Puebla,2020,0,Xicotlán,21198 – Xicotlán
Xicotlán,21198,Puebla,2021,0,Xicotlán,21198 – Xicotlán
Xicotlán,21198,Puebla,2022,0,Xicotlán,21198 – Xicotlán
Xicotlán,21198,Puebla,2023,0,Xicotlán,21198 – Xicotlán
Xicotlán,21198,Puebla,2024,0,Xicotlán,21198 – Xicotlán
Xicotlán,21198,Puebla,2025,0,Xicotlán,21198 – Xicotlán
Xiutetelco,21199,Puebla,2015,0,Xiutetelco,21199 – Xiutetelco
Xiutetelco,21199,Puebla,2016,0,Xiutetelco,21199 – Xiutetelco
Xiutetelco,21199,Puebla,2017,0,Xiutetelco,21199 – Xiutetelco
Xiutetelco,21199,Puebla,2018,0,Xiutetelco,21199 – Xiutetelco
Xiutetelco,21199,Puebla,2019,1,Xiutetelco,21199 – Xiutetelco
Xiutetelco,21199,Puebla,2020,0,Xiutetelco,21199 – Xiutetelco
Xiutetelco,21199,Puebla,2021,0,Xiutetelco,21199 – Xiutetelco
Xiutetelco,21199,Puebla,2022,0,Xiutetelco,21199 – Xiutetelco
Xiutetelco,21199,Puebla,2023,0,Xiutetelco,21199 – Xiutetelco
Xiutetelco,21199,Puebla,2024,0,Xiutetelco,21199 – Xiutetelco
Xiutetelco,21199,Puebla,2025,0,Xiutetelco,21199 – Xiutetelco
Xochiapulco,21200,Puebla,2015,0,Xochiapulco,21200 – Xochiapulco
Xochiapulco,21200,Puebla,2016,0,Xochiapulco,21200 – Xochiapulco
Xochiapulco,21200,Puebla,2017,0,Xochiapulco,21200 – Xochiapulco
Xochiapulco,21200,Puebla,2018,0,Xochiapulco,21200 – Xochiapulco
Xochiapulco,21200,Puebla,2019,0,Xochiapulco,21200 – Xochiapulco
Xochiapulco,21200,Puebla,2020,0,Xochiapulco,21200 – Xochiapulco
Xochiapulco,21200,Puebla,2021,0,Xochiapulco,21200 – Xochiapulco
Xochiapulco,21200,Puebla,2022,0,Xochiapulco,21200 – Xochiapulco
Xochiapulco,21200,Puebla,2023,0,Xochiapulco,21200 – Xochiapulco
Xochiapulco,21200,Puebla,2024,0,Xochiapulco,21200 – Xochiapulco
Xochiapulco,21200,Puebla,2025,0,Xochiapulco,21200 – Xochiapulco
Xochiltepec,21201,Puebla,2015,0,Xochiltepec,21201 – Xochiltepec
Xochiltepec,21201,Puebla,2016,0,Xochiltepec,21201 – Xochiltepec
Xochiltepec,21201,Puebla,2017,0,Xochiltepec,21201 – Xochiltepec
Xochiltepec,21201,Puebla,2018,0,Xochiltepec,21201 – Xochiltepec
Xochiltepec,21201,Puebla,2019,0,Xochiltepec,21201 – Xochiltepec
Xochiltepec,21201,Puebla,2020,0,Xochiltepec,21201 – Xochiltepec
Xochiltepec,21201,Puebla,2021,0,Xochiltepec,21201 – Xochiltepec
Xochiltepec,21201,Puebla,2022,0,Xochiltepec,21201 – Xochiltepec
Xochiltepec,21201,Puebla,2023,0,Xochiltepec,21201 – Xochiltepec
Xochiltepec,21201,Puebla,2024,0,Xochiltepec,21201 – Xochiltepec
Xochiltepec,21201,Puebla,2025,0,Xochiltepec,21201 – Xochiltepec
Xochitlán De Vicente Suárez,21202,Puebla,2015,0,Xochitlán De Vicente Suárez,21202 – Xochitlán De Vicente Suárez
Xochitlán De Vicente Suárez,21202,Puebla,2016,0,Xochitlán De Vicente Suárez,21202 – Xochitlán De Vicente Suárez
Xochitlán De Vicente Suárez,21202,Puebla,2017,0,Xochitlán De Vicente Suárez,21202 – Xochitlán De Vicente Suárez
